,dteday,hr,weekday,cnt_hour,weathersit,cnt_day
563,2011-01-25,16,Wednesday,116,Mist,1985
564,2011-01-25,17,Wednesday,222,Mist,1985
565,2011-01-25,18,Wednesday,225,Mist,1985
566,2011-01-25,19,Wednesday,146,Mist,1985
567,2011-01-25,20,Wednesday,119,Mist,1985
568,2011-01-25,21,Wednesday,45,Mist,1985
569,2011-01-25,22,Wednesday,53,Mist,1985
570,2011-01-25,23,Wednesday,40,Mist,1985
571,2011-01-26,0,Thursday,17,Light Rain/Snow,506
572,2011-01-26,1,Thursday,5,Light Rain/Snow,506
573,2011-01-26,2,Thursday,10,Light Rain/Snow,506
574,2011-01-26,5,Thursday,1,Light Rain/Snow,506
575,2011-01-26,6,Thursday,8,Light Rain/Snow,506
576,2011-01-26,7,Thursday,30,Light Rain/Snow,506
577,2011-01-26,8,Thursday,72,Light Rain/Snow,506
578,2011-01-26,9,Thursday,58,Light Rain/Snow,506
579,2011-01-26,10,Thursday,28,Light Rain/Snow,506
580,2011-01-26,11,Thursday,41,Light Rain/Snow,506
581,2011-01-26,12,Thursday,48,Light Rain/Snow,506
582,2011-01-26,13,Thursday,47,Light Rain/Snow,506
583,2011-01-26,14,Thursday,36,Light Rain/Snow,506
584,2011-01-26,15,Thursday,43,Light Rain/Snow,506
585,2011-01-26,16,Thursday,36,Light Rain/Snow,506
586,2011-01-26,17,Thursday,26,Light Rain/Snow,506
587,2011-01-27,16,Friday,24,Clear,431
588,2011-01-27,17,Friday,84,Clear,431
589,2011-01-27,18,Friday,104,Clear,431
590,2011-01-27,19,Friday,79,Clear,431
591,2011-01-27,20,Friday,59,Clear,431
592,2011-01-27,21,Friday,38,Clear,431
593,2011-01-27,22,Friday,27,Clear,431
594,2011-01-27,23,Friday,16,Clear,431
595,2011-01-28,0,Saturday,9,Mist,1167
596,2011-01-28,1,Saturday,3,Mist,1167
597,2011-01-28,2,Saturday,2,Mist,1167
598,2011-01-28,3,Saturday,1,Mist,1167
599,2011-01-28,5,Saturday,4,Mist,1167
600,2011-01-28,6,Saturday,16,Mist,1167
601,2011-01-28,7,Saturday,60,Mist,1167
602,2011-01-28,8,Saturday,157,Mist,1167
603,2011-01-28,9,Saturday,101,Mist,1167
604,2011-01-28,10,Saturday,49,Mist,1167
605,2011-01-28,11,Saturday,30,Mist,1167
606,2011-01-28,12,Saturday,29,Mist,1167
607,2011-01-28,13,Saturday,31,Mist,1167
608,2011-01-28,14,Saturday,38,Mist,1167
609,2011-01-28,15,Saturday,41,Mist,1167
610,2011-01-28,16,Saturday,80,Mist,1167
611,2011-01-28,17,Saturday,149,Mist,1167
612,2011-01-28,18,Saturday,109,Mist,1167
613,2011-01-28,19,Saturday,89,Mist,1167
614,2011-01-28,20,Saturday,62,Mist,1167
615,2011-01-28,21,Saturday,58,Mist,1167
616,2011-01-28,22,Saturday,26,Mist,1167
617,2011-01-28,23,Saturday,23,Mist,1167
618,2011-01-29,0,Sunday,28,Clear,1098
619,2011-01-29,1,Sunday,20,Clear,1098
620,2011-01-29,2,Sunday,15,Clear,1098
621,2011-01-29,3,Sunday,8,Clear,1098
622,2011-01-29,4,Sunday,3,Clear,1098
623,2011-01-29,6,Sunday,2,Clear,1098
624,2011-01-29,7,Sunday,5,Clear,1098
625,2011-01-29,8,Sunday,34,Clear,1098
626,2011-01-29,9,Sunday,34,Clear,1098
627,2011-01-29,10,Sunday,55,Clear,1098
628,2011-01-29,11,Sunday,64,Clear,1098
629,2011-01-29,12,Sunday,78,Clear,1098
630,2011-01-29,13,Sunday,65,Clear,1098
631,2011-01-29,14,Sunday,99,Clear,1098
632,2011-01-29,15,Sunday,120,Clear,1098
633,2011-01-29,16,Sunday,107,Clear,1098
634,2011-01-29,17,Sunday,91,Clear,1098
635,2011-01-29,18,Sunday,68,Clear,1098
636,2011-01-29,19,Sunday,58,Clear,1098
637,2011-01-29,20,Sunday,43,Clear,1098
638,2011-01-29,21,Sunday,36,Clear,1098
639,2011-01-29,22,Sunday,32,Clear,1098
640,2011-01-29,23,Sunday,33,Clear,1098
641,2011-01-30,0,Monday,33,Clear,1096
642,2011-01-30,1,Monday,29,Clear,1096
643,2011-01-30,2,Monday,11,Clear,1096
644,2011-01-30,3,Monday,8,Clear,1096
645,2011-01-30,4,Monday,1,Clear,1096
646,2011-01-30,5,Monday,3,Clear,1096
647,2011-01-30,7,Monday,3,Clear,1096
648,2011-01-30,8,Monday,12,Clear,1096
649,2011-01-30,9,Monday,38,Clear,1096
650,2011-01-30,10,Monday,64,Clear,1096
651,2011-01-30,11,Monday,59,Clear,1096
652,2011-01-30,12,Monday,97,Clear,1096
653,2011-01-30,13,Monday,84,Clear,1096
654,2011-01-30,14,Monday,122,Clear,1096
655,2011-01-30,15,Monday,109,Clear,1096
656,2011-01-30,16,Monday,123,Clear,1096
657,2011-01-30,17,Monday,77,Clear,1096
658,2011-01-30,18,Monday,65,Clear,1096
659,2011-01-30,19,Monday,55,Clear,1096
660,2011-01-30,20,Monday,33,Clear,1096
661,2011-01-30,21,Monday,28,Clear,1096
662,2011-01-30,22,Monday,21,Clear,1096
663,2011-01-30,23,Monday,21,Clear,1096
664,2011-01-31,0,Tuesday,7,Mist,1501
665,2011-01-31,1,Tuesday,7,Mist,1501
666,2011-01-31,2,Tuesday,1,Mist,1501
667,2011-01-31,3,Tuesday,2,Mist,1501
668,2011-01-31,4,Tuesday,2,Mist,1501
669,2011-01-31,5,Tuesday,8,Mist,1501
670,2011-01-31,6,Tuesday,37,Mist,1501
671,2011-01-31,7,Tuesday,72,Mist,1501
672,2011-01-31,8,Tuesday,185,Mist,1501
673,2011-01-31,9,Tuesday,112,Mist,1501
674,2011-01-31,10,Tuesday,69,Mist,1501
675,2011-01-31,11,Tuesday,48,Mist,1501
676,2011-01-31,12,Tuesday,68,Mist,1501
677,2011-01-31,13,Tuesday,54,Mist,1501
678,2011-01-31,14,Tuesday,86,Mist,1501
679,2011-01-31,15,Tuesday,44,Mist,1501
680,2011-01-31,16,Tuesday,86,Mist,1501
681,2011-01-31,17,Tuesday,161,Mist,1501
682,2011-01-31,18,Tuesday,156,Mist,1501
683,2011-01-31,19,Tuesday,111,Mist,1501
684,2011-01-31,20,Tuesday,78,Mist,1501
685,2011-01-31,21,Tuesday,56,Mist,1501
686,2011-01-31,22,Tuesday,34,Mist,1501
687,2011-01-31,23,Tuesday,17,Mist,1501
688,2011-02-01,0,Wednesday,8,Mist,1360
689,2011-02-01,1,Wednesday,3,Mist,1360
690,2011-02-01,2,Wednesday,2,Mist,1360
691,2011-02-01,3,Wednesday,2,Mist,1360
692,2011-02-01,5,Wednesday,3,Mist,1360
693,2011-02-01,6,Wednesday,22,Mist,1360
694,2011-02-01,7,Wednesday,52,Mist,1360
695,2011-02-01,8,Wednesday,135,Mist,1360
696,2011-02-01,9,Wednesday,116,Mist,1360
697,2011-02-01,10,Wednesday,47,Mist,1360
698,2011-02-01,11,Wednesday,51,Mist,1360
699,2011-02-01,12,Wednesday,55,Mist,1360
700,2011-02-01,13,Wednesday,52,Mist,1360
701,2011-02-01,14,Wednesday,54,Mist,1360
702,2011-02-01,15,Wednesday,52,Mist,1360
703,2011-02-01,16,Wednesday,64,Mist,1360
704,2011-02-01,17,Wednesday,176,Mist,1360
705,2011-02-01,18,Wednesday,168,Mist,1360
706,2011-02-01,19,Wednesday,108,Mist,1360
707,2011-02-01,20,Wednesday,74,Mist,1360
708,2011-02-01,21,Wednesday,64,Mist,1360
709,2011-02-01,22,Wednesday,36,Mist,1360
710,2011-02-01,23,Wednesday,16,Mist,1360
711,2011-02-02,0,Thursday,2,Mist,1526
712,2011-02-02,1,Thursday,3,Mist,1526
713,2011-02-02,2,Thursday,4,Mist,1526
714,2011-02-02,3,Thursday,1,Mist,1526
715,2011-02-02,4,Thursday,1,Mist,1526
716,2011-02-02,5,Thursday,3,Mist,1526
717,2011-02-02,6,Thursday,18,Mist,1526
718,2011-02-02,7,Thursday,49,Mist,1526
719,2011-02-02,8,Thursday,155,Mist,1526
720,2011-02-02,9,Thursday,123,Mist,1526
721,2011-02-02,10,Thursday,61,Mist,1526
722,2011-02-02,11,Thursday,52,Mist,1526
723,2011-02-02,12,Thursday,64,Mist,1526
724,2011-02-02,13,Thursday,75,Mist,1526
725,2011-02-02,14,Thursday,63,Mist,1526
726,2011-02-02,15,Thursday,76,Mist,1526
727,2011-02-02,16,Thursday,103,Mist,1526
728,2011-02-02,17,Thursday,190,Mist,1526
729,2011-02-02,18,Thursday,182,Mist,1526
730,2011-02-02,19,Thursday,91,Mist,1526
731,2011-02-02,20,Thursday,75,Mist,1526
732,2011-02-02,21,Thursday,63,Mist,1526
733,2011-02-02,22,Thursday,40,Mist,1526
734,2011-02-02,23,Thursday,32,Mist,1526
735,2011-02-03,0,Friday,12,Clear,1550
736,2011-02-03,1,Friday,5,Clear,1550
737,2011-02-03,2,Friday,2,Clear,1550
738,2011-02-03,3,Friday,1,Clear,1550
739,2011-02-03,5,Friday,2,Clear,1550
740,2011-02-03,6,Friday,39,Clear,1550
741,2011-02-03,7,Friday,87,Clear,1550
742,2011-02-03,8,Friday,188,Clear,1550
743,2011-02-03,9,Friday,133,Clear,1550
744,2011-02-03,10,Friday,52,Clear,1550
745,2011-02-03,11,Friday,64,Clear,1550
746,2011-02-03,12,Friday,69,Clear,1550
747,2011-02-03,13,Friday,51,Clear,1550
748,2011-02-03,14,Friday,47,Clear,1550
749,2011-02-03,15,Friday,60,Clear,1550
750,2011-02-03,16,Friday,78,Clear,1550
751,2011-02-03,17,Friday,175,Clear,1550
752,2011-02-03,18,Friday,147,Clear,1550
753,2011-02-03,19,Friday,96,Clear,1550
754,2011-02-03,20,Friday,109,Clear,1550
755,2011-02-03,21,Friday,54,Clear,1550
756,2011-02-03,22,Friday,41,Clear,1550
757,2011-02-03,23,Friday,38,Clear,1550
758,2011-02-04,0,Saturday,13,Mist,1708
759,2011-02-04,1,Saturday,7,Mist,1708
760,2011-02-04,2,Saturday,1,Mist,1708
761,2011-02-04,3,Saturday,1,Mist,1708
762,2011-02-04,5,Saturday,7,Mist,1708
763,2011-02-04,6,Saturday,28,Mist,1708
764,2011-02-04,7,Saturday,87,Mist,1708
765,2011-02-04,8,Saturday,220,Mist,1708
766,2011-02-04,9,Saturday,127,Mist,1708
767,2011-02-04,10,Saturday,51,Mist,1708
768,2011-02-04,11,Saturday,64,Mist,1708
769,2011-02-04,12,Saturday,86,Mist,1708
770,2011-02-04,13,Saturday,82,Mist,1708
771,2011-02-04,14,Saturday,91,Mist,1708
772,2011-02-04,15,Saturday,90,Mist,1708
773,2011-02-04,16,Saturday,99,Mist,1708
774,2011-02-04,17,Saturday,205,Mist,1708
775,2011-02-04,18,Saturday,155,Mist,1708
776,2011-02-04,19,Saturday,103,Mist,1708
777,2011-02-04,20,Saturday,71,Mist,1708
778,2011-02-04,21,Saturday,43,Mist,1708
779,2011-02-04,22,Saturday,46,Mist,1708
780,2011-02-04,23,Saturday,31,Mist,1708
781,2011-02-05,0,Sunday,39,Mist,1005
782,2011-02-05,1,Sunday,18,Mist,1005
783,2011-02-05,2,Sunday,17,Mist,1005
784,2011-02-05,3,Sunday,11,Mist,1005
785,2011-02-05,4,Sunday,8,Mist,1005
786,2011-02-05,5,Sunday,9,Mist,1005
787,2011-02-05,6,Sunday,4,Mist,1005
788,2011-02-05,7,Sunday,4,Mist,1005
789,2011-02-05,8,Sunday,10,Mist,1005
790,2011-02-05,9,Sunday,20,Mist,1005
791,2011-02-05,10,Sunday,34,Mist,1005
792,2011-02-05,11,Sunday,47,Mist,1005
793,2011-02-05,12,Sunday,52,Mist,1005
794,2011-02-05,13,Sunday,72,Mist,1005
795,2011-02-05,14,Sunday,55,Mist,1005
796,2011-02-05,15,Sunday,60,Mist,1005
797,2011-02-05,16,Sunday,71,Mist,1005
798,2011-02-05,17,Sunday,78,Mist,1005
799,2011-02-05,18,Sunday,83,Mist,1005
800,2011-02-05,19,Sunday,84,Mist,1005
801,2011-02-05,20,Sunday,69,Mist,1005
802,2011-02-05,21,Sunday,56,Mist,1005
803,2011-02-05,22,Sunday,45,Mist,1005
804,2011-02-05,23,Sunday,59,Mist,1005
805,2011-02-06,0,Monday,39,Clear,1623
806,2011-02-06,1,Monday,44,Clear,1623
807,2011-02-06,2,Monday,20,Clear,1623
808,2011-02-06,3,Monday,13,Clear,1623
809,2011-02-06,4,Monday,2,Clear,1623
810,2011-02-06,5,Monday,1,Clear,1623
811,2011-02-06,6,Monday,1,Clear,1623
812,2011-02-06,7,Monday,8,Clear,1623
813,2011-02-06,8,Monday,23,Clear,1623
814,2011-02-06,9,Monday,45,Clear,1623
815,2011-02-06,10,Monday,89,Clear,1623
816,2011-02-06,11,Monday,117,Clear,1623
817,2011-02-06,12,Monday,174,Clear,1623
818,2011-02-06,13,Monday,182,Clear,1623
819,2011-02-06,14,Monday,161,Clear,1623
820,2011-02-06,15,Monday,182,Clear,1623
821,2011-02-06,16,Monday,157,Clear,1623
822,2011-02-06,17,Monday,121,Clear,1623
823,2011-02-06,18,Monday,78,Clear,1623
824,2011-02-06,19,Monday,21,Clear,1623
825,2011-02-06,20,Monday,26,Clear,1623
826,2011-02-06,21,Monday,27,Clear,1623
827,2011-02-06,22,Monday,62,Clear,1623
828,2011-02-06,23,Monday,30,Clear,1623
829,2011-02-07,0,Tuesday,15,Clear,1712
830,2011-02-07,1,Tuesday,5,Clear,1712
831,2011-02-07,2,Tuesday,3,Clear,1712
832,2011-02-07,3,Tuesday,1,Clear,1712
833,2011-02-07,4,Tuesday,2,Clear,1712
834,2011-02-07,5,Tuesday,10,Clear,1712
835,2011-02-07,6,Tuesday,30,Clear,1712
836,2011-02-07,7,Tuesday,95,Clear,1712
837,2011-02-07,8,Tuesday,230,Clear,1712
838,2011-02-07,9,Tuesday,118,Clear,1712
839,2011-02-07,10,Tuesday,55,Clear,1712
840,2011-02-07,11,Tuesday,47,Clear,1712
841,2011-02-07,12,Tuesday,66,Clear,1712
842,2011-02-07,13,Tuesday,64,Clear,1712
843,2011-02-07,14,Tuesday,60,Clear,1712
844,2011-02-07,15,Tuesday,50,Clear,1712
845,2011-02-07,16,Tuesday,114,Clear,1712
846,2011-02-07,17,Tuesday,216,Clear,1712
847,2011-02-07,18,Tuesday,175,Clear,1712
848,2011-02-07,19,Tuesday,128,Clear,1712
849,2011-02-07,20,Tuesday,88,Clear,1712
850,2011-02-07,21,Tuesday,78,Clear,1712
851,2011-02-07,22,Tuesday,37,Clear,1712
852,2011-02-07,23,Tuesday,25,Clear,1712
853,2011-02-08,0,Wednesday,10,Clear,1530
854,2011-02-08,1,Wednesday,4,Clear,1530
855,2011-02-08,2,Wednesday,2,Clear,1530
856,2011-02-08,3,Wednesday,1,Clear,1530
857,2011-02-08,4,Wednesday,3,Clear,1530
858,2011-02-08,5,Wednesday,2,Clear,1530
859,2011-02-08,6,Wednesday,39,Clear,1530
860,2011-02-08,7,Wednesday,100,Clear,1530
861,2011-02-08,8,Wednesday,243,Clear,1530
862,2011-02-08,9,Wednesday,135,Clear,1530
863,2011-02-08,10,Wednesday,48,Clear,1530
864,2011-02-08,11,Wednesday,50,Clear,1530
865,2011-02-08,12,Wednesday,65,Clear,1530
866,2011-02-08,13,Wednesday,50,Clear,1530
867,2011-02-08,14,Wednesday,64,Clear,1530
868,2011-02-08,15,Wednesday,51,Clear,1530
869,2011-02-08,16,Wednesday,83,Clear,1530
870,2011-02-08,17,Wednesday,176,Clear,1530
871,2011-02-08,18,Wednesday,152,Clear,1530
872,2011-02-08,19,Wednesday,101,Clear,1530
873,2011-02-08,20,Wednesday,56,Clear,1530
874,2011-02-08,21,Wednesday,54,Clear,1530
875,2011-02-08,22,Wednesday,29,Clear,1530
876,2011-02-08,23,Wednesday,12,Clear,1530
877,2011-02-09,0,Thursday,17,Mist,1605
878,2011-02-09,1,Thursday,7,Mist,1605
879,2011-02-09,2,Thursday,3,Mist,1605
880,2011-02-09,3,Thursday,2,Mist,1605
881,2011-02-09,5,Thursday,7,Mist,1605
882,2011-02-09,6,Thursday,43,Mist,1605
883,2011-02-09,7,Thursday,99,Mist,1605
884,2011-02-09,8,Thursday,199,Mist,1605
885,2011-02-09,9,Thursday,123,Mist,1605
886,2011-02-09,10,Thursday,59,Mist,1605
887,2011-02-09,11,Thursday,41,Mist,1605
888,2011-02-09,12,Thursday,61,Mist,1605
889,2011-02-09,13,Thursday,69,Mist,1605
890,2011-02-09,14,Thursday,58,Mist,1605
891,2011-02-09,15,Thursday,64,Mist,1605
892,2011-02-09,16,Thursday,79,Mist,1605
893,2011-02-09,17,Thursday,166,Mist,1605
894,2011-02-09,18,Thursday,170,Mist,1605
895,2011-02-09,19,Thursday,88,Mist,1605
896,2011-02-09,20,Thursday,84,Mist,1605
897,2011-02-09,21,Thursday,83,Mist,1605
898,2011-02-09,22,Thursday,46,Mist,1605
899,2011-02-09,23,Thursday,37,Mist,1605
900,2011-02-10,0,Friday,16,Clear,1538
901,2011-02-10,1,Friday,7,Clear,1538
902,2011-02-10,2,Friday,3,Clear,1538
903,2011-02-10,4,Friday,1,Clear,1538
904,2011-02-10,5,Friday,6,Clear,1538
905,2011-02-10,6,Friday,26,Clear,1538
906,2011-02-10,7,Friday,99,Clear,1538
907,2011-02-10,8,Friday,178,Clear,1538
908,2011-02-10,9,Friday,122,Clear,1538
909,2011-02-10,10,Friday,35,Clear,1538
910,2011-02-10,11,Friday,45,Clear,1538
911,2011-02-10,12,Friday,69,Clear,1538
912,2011-02-10,13,Friday,62,Clear,1538
913,2011-02-10,14,Friday,48,Clear,1538
914,2011-02-10,15,Friday,50,Clear,1538
915,2011-02-10,16,Friday,80,Clear,1538
916,2011-02-10,17,Friday,165,Clear,1538
917,2011-02-10,18,Friday,160,Clear,1538
918,2011-02-10,19,Friday,112,Clear,1538
919,2011-02-10,20,Friday,97,Clear,1538
920,2011-02-10,21,Friday,72,Clear,1538
921,2011-02-10,22,Friday,51,Clear,1538
922,2011-02-10,23,Friday,34,Clear,1538
923,2011-02-11,0,Saturday,14,Clear,1746
924,2011-02-11,1,Saturday,7,Clear,1746
925,2011-02-11,2,Saturday,3,Clear,1746
926,2011-02-11,5,Saturday,4,Clear,1746
927,2011-02-11,6,Saturday,24,Clear,1746
928,2011-02-11,7,Saturday,74,Clear,1746
929,2011-02-11,8,Saturday,216,Clear,1746
930,2011-02-11,9,Saturday,140,Clear,1746
931,2011-02-11,10,Saturday,44,Clear,1746
932,2011-02-11,11,Saturday,64,Clear,1746
933,2011-02-11,12,Saturday,71,Clear,1746
934,2011-02-11,13,Saturday,110,Clear,1746
935,2011-02-11,14,Saturday,84,Clear,1746
936,2011-02-11,15,Saturday,74,Clear,1746
937,2011-02-11,16,Saturday,125,Clear,1746
938,2011-02-11,17,Saturday,211,Clear,1746
939,2011-02-11,18,Saturday,174,Clear,1746
940,2011-02-11,19,Saturday,101,Clear,1746
941,2011-02-11,20,Saturday,63,Clear,1746
942,2011-02-11,21,Saturday,47,Clear,1746
943,2011-02-11,22,Saturday,43,Clear,1746
944,2011-02-11,23,Saturday,53,Clear,1746
945,2011-02-12,0,Sunday,30,Clear,1472
946,2011-02-12,1,Sunday,24,Clear,1472
947,2011-02-12,2,Sunday,15,Clear,1472
948,2011-02-12,3,Sunday,10,Clear,1472
949,2011-02-12,4,Sunday,4,Clear,1472
950,2011-02-12,5,Sunday,1,Clear,1472
951,2011-02-12,6,Sunday,2,Clear,1472
952,2011-02-12,7,Sunday,11,Clear,1472
953,2011-02-12,8,Sunday,30,Clear,1472
954,2011-02-12,9,Sunday,43,Clear,1472
955,2011-02-12,10,Sunday,84,Clear,1472
956,2011-02-12,11,Sunday,114,Clear,1472
957,2011-02-12,12,Sunday,120,Clear,1472
958,2011-02-12,13,Sunday,135,Clear,1472
959,2011-02-12,14,Sunday,120,Clear,1472
960,2011-02-12,15,Sunday,174,Clear,1472
961,2011-02-12,16,Sunday,145,Clear,1472
962,2011-02-12,17,Sunday,137,Clear,1472
963,2011-02-12,18,Sunday,64,Clear,1472
964,2011-02-12,19,Sunday,41,Clear,1472
965,2011-02-12,20,Sunday,40,Clear,1472
966,2011-02-12,21,Sunday,51,Clear,1472
967,2011-02-12,22,Sunday,45,Clear,1472
968,2011-02-12,23,Sunday,32,Clear,1472
969,2011-02-13,0,Monday,39,Clear,1589
970,2011-02-13,1,Monday,24,Clear,1589
971,2011-02-13,2,Monday,20,Clear,1589
972,2011-02-13,3,Monday,12,Clear,1589
973,2011-02-13,4,Monday,2,Clear,1589
974,2011-02-13,6,Monday,5,Clear,1589
975,2011-02-13,7,Monday,3,Clear,1589
976,2011-02-13,8,Monday,12,Clear,1589
977,2011-02-13,9,Monday,47,Clear,1589
978,2011-02-13,10,Monday,105,Clear,1589
979,2011-02-13,11,Monday,112,Clear,1589
980,2011-02-13,12,Monday,152,Clear,1589
981,2011-02-13,13,Monday,154,Clear,1589
982,2011-02-13,14,Monday,161,Clear,1589
983,2011-02-13,15,Monday,162,Clear,1589
984,2011-02-13,16,Monday,134,Clear,1589
985,2011-02-13,17,Monday,125,Clear,1589
986,2011-02-13,18,Monday,95,Clear,1589
987,2011-02-13,19,Monday,61,Clear,1589
988,2011-02-13,20,Monday,47,Clear,1589
989,2011-02-13,21,Monday,51,Clear,1589
990,2011-02-13,22,Monday,36,Clear,1589
991,2011-02-13,23,Monday,30,Clear,1589
992,2011-02-14,0,Tuesday,11,Clear,1913
993,2011-02-14,1,Tuesday,7,Clear,1913
994,2011-02-14,2,Tuesday,2,Clear,1913
995,2011-02-14,3,Tuesday,2,Clear,1913
996,2011-02-14,4,Tuesday,2,Clear,1913
997,2011-02-14,5,Tuesday,3,Clear,1913
998,2011-02-14,6,Tuesday,26,Clear,1913
999,2011-02-14,7,Tuesday,98,Clear,1913
1000,2011-02-14,8,Tuesday,256,Clear,1913
1001,2011-02-14,9,Tuesday,130,Clear,1913
1002,2011-02-14,10,Tuesday,55,Clear,1913
1003,2011-02-14,11,Tuesday,53,Clear,1913
1004,2011-02-14,12,Tuesday,126,Clear,1913
1005,2011-02-14,13,Tuesday,120,Clear,1913
1006,2011-02-14,14,Tuesday,90,Clear,1913
1007,2011-02-14,15,Tuesday,90,Clear,1913
1008,2011-02-14,16,Tuesday,118,Clear,1913
1009,2011-02-14,17,Tuesday,243,Clear,1913
1010,2011-02-14,18,Tuesday,205,Clear,1913
1011,2011-02-14,19,Tuesday,98,Clear,1913
1012,2011-02-14,20,Tuesday,70,Clear,1913
1013,2011-02-14,21,Tuesday,43,Clear,1913
1014,2011-02-14,22,Tuesday,45,Clear,1913
1015,2011-02-14,23,Tuesday,20,Clear,1913
1016,2011-02-15,0,Wednesday,19,Clear,1815
1017,2011-02-15,1,Wednesday,5,Clear,1815
1018,2011-02-15,2,Wednesday,3,Clear,1815
1019,2011-02-15,4,Wednesday,1,Clear,1815
1020,2011-02-15,5,Wednesday,4,Clear,1815
1021,2011-02-15,6,Wednesday,30,Clear,1815
1022,2011-02-15,7,Wednesday,105,Clear,1815
1023,2011-02-15,8,Wednesday,223,Clear,1815
1024,2011-02-15,9,Wednesday,110,Clear,1815
1025,2011-02-15,10,Wednesday,52,Clear,1815
1026,2011-02-15,11,Wednesday,57,Clear,1815
1027,2011-02-15,12,Wednesday,71,Clear,1815
1028,2011-02-15,13,Wednesday,82,Clear,1815
1029,2011-02-15,14,Wednesday,79,Clear,1815
1030,2011-02-15,15,Wednesday,85,Clear,1815
1031,2011-02-15,16,Wednesday,98,Clear,1815
1032,2011-02-15,17,Wednesday,206,Clear,1815
1033,2011-02-15,18,Wednesday,212,Clear,1815
1034,2011-02-15,19,Wednesday,145,Clear,1815
1035,2011-02-15,20,Wednesday,101,Clear,1815
1036,2011-02-15,21,Wednesday,66,Clear,1815
1037,2011-02-15,22,Wednesday,41,Clear,1815
1038,2011-02-15,23,Wednesday,20,Clear,1815
1039,2011-02-16,0,Thursday,15,Clear,2115
1040,2011-02-16,1,Thursday,9,Clear,2115
1041,2011-02-16,3,Thursday,1,Clear,2115
1042,2011-02-16,4,Thursday,1,Clear,2115
1043,2011-02-16,5,Thursday,5,Clear,2115
1044,2011-02-16,6,Thursday,33,Clear,2115
1045,2011-02-16,7,Thursday,108,Clear,2115
1046,2011-02-16,8,Thursday,230,Clear,2115
1047,2011-02-16,9,Thursday,124,Clear,2115
1048,2011-02-16,10,Thursday,69,Clear,2115
1049,2011-02-16,11,Thursday,66,Clear,2115
1050,2011-02-16,12,Thursday,86,Clear,2115
1051,2011-02-16,13,Thursday,93,Clear,2115
1052,2011-02-16,14,Thursday,82,Clear,2115
1053,2011-02-16,15,Thursday,117,Clear,2115
1054,2011-02-16,16,Thursday,122,Clear,2115
1055,2011-02-16,17,Thursday,255,Clear,2115
1056,2011-02-16,18,Thursday,222,Clear,2115
1057,2011-02-16,19,Thursday,161,Clear,2115
1058,2011-02-16,20,Thursday,118,Clear,2115
1059,2011-02-16,21,Thursday,92,Clear,2115
1060,2011-02-16,22,Thursday,73,Clear,2115
1061,2011-02-16,23,Thursday,33,Clear,2115
1062,2011-02-17,0,Friday,17,Clear,2475
1063,2011-02-17,1,Friday,6,Clear,2475
1064,2011-02-17,2,Friday,6,Clear,2475
1065,2011-02-17,3,Friday,4,Clear,2475
1066,2011-02-17,4,Friday,4,Clear,2475
1067,2011-02-17,5,Friday,12,Clear,2475
1068,2011-02-17,6,Friday,47,Clear,2475
1069,2011-02-17,7,Friday,126,Clear,2475
1070,2011-02-17,8,Friday,285,Clear,2475
1071,2011-02-17,9,Friday,179,Clear,2475
1072,2011-02-17,10,Friday,88,Clear,2475
1073,2011-02-17,11,Friday,90,Clear,2475
1074,2011-02-17,12,Friday,101,Clear,2475
1075,2011-02-17,13,Friday,123,Clear,2475
1076,2011-02-17,14,Friday,81,Clear,2475
1077,2011-02-17,15,Friday,106,Clear,2475
1078,2011-02-17,16,Friday,146,Clear,2475
1079,2011-02-17,17,Friday,274,Clear,2475
1080,2011-02-17,18,Friday,222,Clear,2475
1081,2011-02-17,19,Friday,175,Clear,2475
1082,2011-02-17,20,Friday,139,Clear,2475
1083,2011-02-17,21,Friday,124,Clear,2475
1084,2011-02-17,22,Friday,76,Clear,2475
1085,2011-02-17,23,Friday,44,Clear,2475
1086,2011-02-18,0,Saturday,32,Clear,2927
1087,2011-02-18,1,Saturday,8,Clear,2927
1088,2011-02-18,2,Saturday,7,Clear,2927
1089,2011-02-18,3,Saturday,8,Clear,2927
1090,2011-02-18,4,Saturday,1,Clear,2927
1091,2011-02-18,5,Saturday,7,Clear,2927
1092,2011-02-18,6,Saturday,50,Clear,2927
1093,2011-02-18,7,Saturday,116,Clear,2927
1094,2011-02-18,8,Saturday,272,Clear,2927
1095,2011-02-18,9,Saturday,169,Clear,2927
1096,2011-02-18,10,Saturday,95,Clear,2927
1097,2011-02-18,11,Saturday,113,Clear,2927
1098,2011-02-18,12,Saturday,185,Clear,2927
1099,2011-02-18,13,Saturday,176,Clear,2927
1100,2011-02-18,14,Saturday,191,Clear,2927
1101,2011-02-18,15,Saturday,172,Clear,2927
1102,2011-02-18,16,Saturday,232,Clear,2927
1103,2011-02-18,17,Saturday,327,Clear,2927
1104,2011-02-18,18,Saturday,224,Clear,2927
1105,2011-02-18,19,Saturday,162,Clear,2927
1106,2011-02-18,20,Saturday,124,Clear,2927
1107,2011-02-18,21,Saturday,72,Clear,2927
1108,2011-02-18,22,Saturday,107,Clear,2927
1109,2011-02-18,23,Saturday,77,Clear,2927
1110,2011-02-19,0,Sunday,29,Clear,1635
1111,2011-02-19,1,Sunday,31,Clear,1635
1112,2011-02-19,2,Sunday,17,Clear,1635
1113,2011-02-19,3,Sunday,7,Clear,1635
